tmdbId,title,genres,roi,popularity,norm_popularity
65048,The Four Days of Naples,Drama|War,-1.0,0.2646,0.003671104550171762
24188,Il Sorpasso,Drama|Comedy|Adventure,0.0,0.9133,0.012671276589840779
28367,The Wonderful World of the Brothers Grimm,Fantasy|Family|Music|Comedy,0.0,0.6136,0.00851318878301358
21135,L'Eclisse,Drama|Romance,0.0,3.715,0.05154252987108124
52705,Les Carabiniers,War|Drama|Comedy,0.0,0.4197,0.005822987829580834
3010,The Cardinal,Drama|History|War,0.0,1.1225,0.015573752296174614
31383,The Incredibly Strange Creatures Who Stopped Living and Became Mixed-Up Zombies!!?,Horror|Music,-1.0,0.2356,0.003268753711339634
39222,The Kiss of the Vampire,Horror,0.0,0.6198,0.008599208617522518
39495,Love with the Proper Stranger,Comedy|Drama|Romance,-1.0,0.5749,0.007976258525675533
15263,McLintock!,Western|Comedy,2.62,1.7894,0.024826434172627934
751,Murder at the Gallop,Comedy|Crime|Drama|Mystery|Thriller,0.0,0.6131,0.00850625169958544
42798,A New Kind of Love,Comedy|Romance,0.0,0.5897,0.008181596195148482
4025,The Prize,Mystery|Thriller,0.0,0.6726,0.009331764627534116
61892,Sunday in New York,Comedy|Romance,0.0,0.6159,0.008545099366783025
25253,Crooks in Clover,Comedy|Crime,0.0,1.7028,0.023624931322874063
37684,36 Hours,Drama|Thriller|War,0.0,0.7818,0.010846823648239924
15421,Becket,Drama|History,0.0,1.0663,0.014794024118851662
166607,Behold a Pale Horse,Drama|War,0.0,0.6123,0.008495152366100414
37315,The Best Man,Drama,0.0,0.4978,0.006906560261056323
10299,"Hush... Hush, Sweet Charlotte",Horror|Mystery|Thriller,0.82,0.8206,0.011385141322263597
24229,The Killers,Crime|Mystery,0.0,1.0048,0.013940762857190423
26031,The Naked Kiss,Crime|Drama,-1.0,1.9985,0.02772752246227614
3763,Onibaba,Horror,0.0,1.4106,0.019570899767468963
17696,Robin and the 7 Hoods,Music|Comedy|Crime,0.0,1.008,0.013985160191130521
7348,Robinson Crusoe on Mars,Science Fiction|Adventure,-1.0,0.8503,0.011797204077895121
28504,Spider Baby,Comedy|Horror,-1.0,0.6088,0.008446592782103435
151138,The Visit,Drama,0.0,0.5422,0.007522573269475168
23574,What a Way to Go!,Comedy|Romance,-0.34,0.9318,0.012927948676681964
17091,Docking the Boat,Comedy,0.0,0.4124,0.005721706411529987
17295,The Battle of Algiers,Drama|War|History,0.21,1.6526,0.02292844814668879
13187,A Charlie Brown Christmas,Animation|Family|Comedy|TV Movie,-1.0,2.2348,0.031005988090415167
17102,Dracula: Prince of Darkness,Horror,0.3,0.9085,0.012604680588930633
23194,The Hallelujah Trail,Western|Comedy,-0.43,0.9223,0.012796144091547302
16850,The Heroes of Telemark,Action|Drama|War,0.0,1.1966,0.016601828060224984
24395,The Hill,Drama|War,0.0,1.6083,0.022313822554955575
37921,In Harm's Way,War|Drama,1.14,1.9989,0.02773307212901865
59802,Incubus,Horror,-1.0,2.288,0.03174409376716928
16303,The Loved One,Comedy,0.0,1.6619,0.023057477898452194
29715,Major Dundee,Western|War,-1.0,1.0193,0.014141938276606491
36583,Operation Crossbow,Drama|War|Thriller,31.17,0.984,0.013652180186579795
60555,Ride in the Whirlwind,Western|Thriller|Drama,0.0,0.817,0.011335194321580987
42731,A Thousand Clowns,Comedy|Drama|Romance,0.0,0.5464,0.007580844770271545
3482,The Train,War|Thriller,0.17,1.2396,0.017198417235045036
895,Andrei Rublev,Drama|History,0.0,2.5524,0.035412423483969786
20108,Au Hasard Balthazar,Drama,0.0,0.838,0.011626551825562874
2661,Batman,Action|Comedy|Crime,1.83,3.4327,0.04762585256755332
20379,Grand Prix,Action|Drama,1.31,1.2841,0.017815817660149506
29710,Khartoum,History|War|Adventure,-1.0,4.9389,0.06852312268648268
104237,Dragon Inn,Action|Adventure,0.0,1.1982,0.01662402672719503
22293,Manos: The Hands of Fate,Horror,-1.0,0.4903,0.006802504009634221
789,Closely Watched Trains,Comedy|Drama|War,0.0,0.7044,0.00977296313356383
45706,Tokyo Drifter,Thriller|Crime|Action,0.0,0.9304,0.012908524843083172
11047,Asterix the Gaul,Family|Animation|Adventure|Comedy,0.0,2.2983,0.03188699768578896
2097,"Gappa, the Triphibian Monster",Horror|Science Fiction|Action,0.0,0.8186,0.011357392988551037
135,Dont Look Back,Documentary|Music,0.0,1.1317,0.01570139463125239
33257,Fando and Lis,Romance|Adventure|Fantasy,-1.0,0.3803,0.0052763456554433905
66043,The Incident,Thriller|Crime|Drama,-1.0,0.7392,0.010255784140162382
17905,Branded to Kill,Thriller|Crime|Action,0.0,0.8806,0.012217591333640416
4191,The Bride Wore Black,Crime|Drama|Mystery,11.85,0.9992,0.013863067522795255
10227,PlayTime,Comedy,0.0,2.9822,0.04137554039879905
26039,Point Blank,Crime|Thriller|Drama,0.28,1.5775,0.02188649821578214
42701,The Shooting,Western|Mystery,-1.0,0.632,0.008768473453169136
42702,The St. Valentine's Day Massacre,History|Crime,-1.0,0.8769,0.012166256916272178
41212,Titicut Follies,Documentary,0.0,1.1549,0.016023275302318094
26204,Tony Rome,Crime|Mystery|Thriller,-1.0,0.5349,0.0074212918514243225
5767,Two for the Road,Drama|Romance|Comedy,0.0,0.7191,0.009976913386351148
42713,Up the Down Staircase,Drama,0.0,0.7021,0.009741052549794384
27277,The War Wagon,Western|Action|Crime,0.0,1.0041,0.01393105094039103
9929,Asterix and Cleopatra,Family|Animation|Adventure|Comedy,0.0,1.1984,0.016626801560566284
20873,The Diamond Arm,Adventure|Comedy|Crime,0.0,1.0735,0.014893918120216879
29778,Dracula Has Risen from the Grave,Horror,0.0,0.8973,0.012449289920140294
22176,The Heart Is a Lonely Hunter,Drama,0.0,0.2906,0.0040318328884350494
42623,"I Love You, Alice B. Toklas!",Comedy|Romance,0.0,0.9917,0.013759011271373153
42634,Petulia,Drama|Romance,0.0,3.4678,0.048112835824208756
50789,Sympathy for the Devil,Documentary|Music,-1.0,0.6914,0.009592598964432186
29266,War and Peace,History|Drama|War|Romance,0.52,1.1605,0.016100970636713265
27983,"Yours, Mine and Ours",Comedy,0.0,1.6512,0.02290902431309
5638,Alice's Restaurant,Drama|Comedy,0.0,0.4109,0.0057008951612455665
14801,Colossus: The Forbin Project,Science Fiction|Thriller,-0.85,1.3169,0.0182708903330355
49397,Death Rides a Horse,Western,0.0,0.7087,0.009832622051045833
42607,"Goodbye, Mr. Chips",Drama|Music|Romance,-1.0,1.3658,0.018949337092307606
40430,Doppelgänger,Science Fiction,0.0,0.9326,0.012939048010166989
48831,My Night at Maud's,Romance|Comedy|Drama,0.0,0.8282,0.011490584990371328
24152,The Magic Christian,Comedy,0.0,0.6273,0.008703264868944618
1846,Marlowe,Crime|Mystery|Drama,0.0,0.7703,0.0106872707293927
21323,More,Romance|Drama|Crime,0.0,2.4286,0.033694801627162284
5928,The Reivers,Comedy|Drama,0.0,0.8767,0.012163482082900922
29748,Taste the Blood of Dracula,Horror,0.0,0.6389,0.008864205204477471
105627,The Joke,Comedy|Drama,0.0,0.3697,0.005129279486766819
85255,… tick… tick… tick…,Drama|Action,0.0,0.5838,0.008099738610696428
26525,Brewster McCloud,Comedy,0.0,0.8774,0.012173193999700316
31672,Violent City,Action|Crime|Thriller,0.0,0.4925,0.006833027176718038
33205,Dodes'ka-den,Drama,0.0,0.8908,0.012359107835574474
70327,Gamera vs. Jiger,Action|Adventure|Science Fiction|Family|Fantasy,-1.0,0.5288,0.0073366594336010124
2860,Claire's Knee,Drama|Romance,0.0,0.5455,0.007568358020100892
42589,"Hi, Mom!",Comedy|Crime,0.0,0.8932,0.012392405836029546
71943,House of Dark Shadows,Drama|Horror|Thriller,3.9,0.6144,0.008524288116498604
31304,A Swedish Love Story,Drama|Romance,0.0,0.5914,0.008205182278804159
38222,On a Clear Day You Can See Forever,Fantasy|Romance|Comedy|Drama,0.75,0.8957,0.012427091253170246
26606,Performance,Crime|Drama,-1.0,0.8398,0.011651525325904178
42528,Long Live Death,Drama|War,0.0,0.3869,0.00536791515669484
20848,The White Sun of the Desert,Action|Drama|Romance|Comedy|Adventure|War,0.0,0.8747,0.012135733749188362
2998,Zabriskie Point,Drama,-0.86,0.959,0.013305326015172788
31906,The Beguiled,Thriller|Drama|War,1.32,1.4114,0.019581999100953987
31767,The Devils,Drama|History|Horror,4.5,1.8517,0.02569079476777419
839,Duel,Action|Thriller|TV Movie,-0.99,3.3537,0.046529793385907174
25109,Evil Roy Slade,TV Movie|Western|Comedy,0.0,0.4472,0.006204527418128541
36194,The Go-Between,Drama|Romance,-1.0,0.7651,0.010615125061740041
16328,Johnny Got His Gun,War|Drama,-1.0,0.7723,0.01071501906310526
42500,Lawman,Western,-1.0,1.2906,0.01790599974471533
16154,Let's Scare Jessica to Death,Horror|Mystery|Drama,-1.0,0.5006,0.006945407928253908
9394,They Call Me Trinity,Action|Comedy|Western,0.0,2.6566,0.03685811167039419
74689,Mon oncle Antoine,Drama,0.0,0.2177,0.003020406124612217
36850,A New Leaf,Comedy|Romance,0.25,0.9529,0.013220693597349478
38646,Nicholas and Alexandra,Drama|War|History,0.0,0.843,0.011695922659844276
84285,Von Richthofen and Brown,War|Drama|Action,0.0,0.5342,0.007411579934624926
34479,Scars of Dracula,Horror,-1.0,1.101,0.015275457708764588
18287,Support Your Local Gunfighter,Comedy|Western,0.0,0.5331,0.0073963183510830175
5822,Sweet Sweetback's Baadasssss Song,Action|Crime|Drama|Thriller,100.33,0.5173,0.007177106514753788
13041,El Topo,Adventure|Drama|Western,-1.0,1.2649,0.017549433656508923
40732,The Emigrants,Drama|History|Western,-1.0,0.7746,0.010746929646874704
18250,Dr. Phibes Rises Again,Comedy|Horror,-1.0,0.5699,0.00790688769139413
33020,Dracula A.D. 1972,Horror,0.0,1.1378,0.0157860270490757
12089,The Tall Blond Man with One Black Shoe,Comedy|Mystery,0.0,1.5869,0.022016915384231176
41471,Lone Wolf and Cub: Sword of Vengeance,Drama|Action|Adventure,0.0,1.2033,0.016694784978162062
17810,Lone Wolf and Cub: Baby Cart at the River Styx,Action|Drama|Adventure,0.0,1.1482,0.01593031838438102
87417,Slither,Comedy|Crime|Thriller,0.0,0.5113,0.007093861513616107
11378,Trafic,Comedy,0.0,0.993,0.013777047688286317
760,The Mad Adventures of Rabbi Jacob,Comedy,0.0,1.4995,0.02080431320099228
27331,Charley Varrick,Crime|Thriller|Drama|Action,0.0,0.9723,0.013489852434361316
1410,Dark Star,Comedy|Science Fiction,-1.0,3.1663,0.04392977451704025
38729,A Delicate Balance,Drama,0.0,0.2923,0.0040554189720907255
86889,Dracula,Drama|Horror|TV Movie|Romance,0.0,1.6439,0.02280774289503915
31943,Emperor of the North,Adventure|Drama|Action|Thriller,0.0,0.5673,0.007870814857567804
29142,Executive Action,Thriller,0.0,0.4565,0.006333557169891948
56764,The Glass Menagerie,Drama|TV Movie,0.0,0.3655,0.005071007985970442
9474,My Name Is Nobody,Comedy|Western,0.0,1.9778,0.027440327208351135
27084,Invasion of the Bee Girls,Horror|Science Fiction|Thriller,0.0,0.563,0.007811155940085797
31596,Lemora: A Child's Tale of the Supernatural,Horror,0.0,0.3826,0.005308256239212835
59189,Phase IV,Horror|Science Fiction,0.0,0.7199,0.009988012719836173
38714,Save the Tiger,Drama,0.0,0.5969,0.008281490196513698
31587,Scarecrow,Drama,3.57,1.0159,0.014094766109295137
22307,Sisters,Thriller|Horror|Mystery,1.0,1.0204,0.014157199860148397
62330,The Spook Who Sat by the Door,Action|Drama|Crime|War,0.0,0.6655,0.009233258042854527
28498,Theatre of Blood,Comedy|Horror,0.0,0.7991,0.011086846734853571
21964,Five Fingers of Death,Action|Drama,0.0,1.3426,0.018627456421241903
21035,Turkish Delight,Drama|Romance,-1.0,0.972,0.013485690184304431
25473,Walking Tall,Action|Crime|Drama,79.0,1.2571,0.01744121515502994
118121,Butley,Drama,0.0,0.2731,0.0037890349684501444
32044,California Split,Comedy|Drama,0.0,0.6693,0.009285979876908391
62761,The Cars That Ate Paris,Comedy|Horror|Science Fiction,-1.0,0.5401,0.00749343751907698
30702,Conrack,Drama,0.0,0.6037,0.008375834531136404
25627,The Living Dead at Manchester Morgue,Horror,0.0,0.741,0.010280757640503686
24402,Emmanuelle,Drama|Romance,39.4,5.1725,0.07176412806410976
5558,The Phantom of Liberty,Comedy,0.0,0.9364,0.012991769844220853
3043,Flesh for Frankenstein,Horror,-1.0,0.8532,0.011837439161778334
36665,General Idi Amin Dada,Documentary,0.0,0.3569,0.004951690151006432
16246,Gone in 60 Seconds,Action|Crime|Thriller,39.0,1.0402,0.014431908363902747
27977,The Groove Tube,Comedy,0.0,0.3357,0.00465755781365329
42448,Harry and Tonto,Comedy|Drama|Adventure,3.69,0.9877,0.013703514603948032
42449,Hearts and Minds,Documentary|War,0.0,0.5332,0.007397705767768646
8327,The Holy Mountain,Drama,-0.87,2.0506,0.028450366555488344
37627,The Little Prince,Science Fiction|Fantasy|Family|Music,-0.83,0.7329,0.010168376888967818
32940,The Terminal Man,Horror|Science Fiction|Thriller,0.0,0.4698,0.006518083589080475
31656,Thieves Like Us,Crime|Drama|Romance,0.0,0.9161,0.012710124257038364
29859,The Adventure of Sherlock Holmes' Smarter Brother,Comedy|Crime|Mystery,6.14,0.8119,0.011264436070613958
28994,The Adventures of the Wilderness Family,Drama|Family|Adventure,0.0,0.5151,0.007146583347669972
5618,"Cousin, Cousine",Comedy|Romance,0.0,0.2129,0.0029538101237020714
19174,Dolemite,Action|Comedy|Crime,99.0,0.5152,0.0071479707643556
9385,The Twelve Tasks of Asterix,Family|Animation|Comedy|Adventure,0.0,1.356,0.01881337025711606
28209,Emmanuelle: The Joys of a Woman,Drama|Romance,0.0,2.5129,0.03486439389314672
1835,"Farewell, My Lovely",Crime|Mystery|Thriller,-0.2,0.8909,0.0123604952522601
70259,The Fortune,Comedy|Crime|Romance,-1.0,1.7434,0.02418822249723904
10711,French Connection II,Action|Crime|Thriller,1.91,0.815,0.011307445987868427
19740,The Great Waldo Pepper,Adventure|Drama,3.13,0.5192,0.007203467431780721
1829,The Story of Adèle H.,Drama|History,0.0,0.6709,0.00930817854387844
43430,"The Irony of Fate, or Enjoy Your Bath!",TV Movie|Comedy|Romance,0.0,1.2393,0.017194254984988153
32042,Night Moves,Mystery|Thriller|Crime,0.0,1.3396,0.01858583392067306
9652,The Passenger,Drama|Mystery|Thriller,0.0,0.8416,0.011676498826245484
38099,Hand of Death,Action,0.0,1.0637,0.014757951285025335
47313,Sister Street Fighter,Action|Crime,0.0,0.8307,0.011525270407512028
5725,Supervixens,Comedy,169.0,3.1559,0.04378548318173493
38783,Trilogy of Terror,Horror|Thriller|TV Movie,0.0,0.5015,0.00695789467842456
3870,1900,Drama|History,-1.0,1.5693,0.02177273004756064
1660,Small Change,Comedy|Drama,0.0,0.5192,0.007203467431780721
133008,Twenty Days Without War,War|Drama,0.0,0.2327,0.003228518627456421
6476,From Noon Till Three,Comedy|Western,0.0,0.6527,0.009055668707094138
10640,Futureworld,Action|Adventure|Science Fiction|Thriller,0.68,4.8029,0.06663623599402856
48205,The Marquise of O,History|Drama,0.0,0.5018,0.006962056928481445
46978,Maîtresse,Drama|Romance,0.0,1.8228,0.025289831345627692
26842,The Message,Adventure|Drama|Action|History,0.5,1.6169,0.022433140389919583
42252,The Missouri Breaks,Western|Drama,0.4,0.7278,0.010097618638000787
73100,A Slave of Love,Drama|Romance|Comedy,0.0,0.4137,0.005739742828443152
11558,Silver Streak,Comedy|Crime|Romance|Thriller|Action,6.86,0.9529,0.013220693597349478
5651,Up!,Comedy,0.0,3.7458,0.05196985421025467
43751,Who Can Kill a Child?,Drama|Horror|Thriller,0.0,0.5385,0.00747123885210693
14336,ABBA: The Movie,Comedy|Drama|Music,0.0,0.7528,0.010444472809407794
18775,Demon Seed,Horror|Science Fiction,0.0,1.5529,0.021545193711117645
12535,High Anxiety,Comedy|Mystery|Thriller,6.74,1.1079,0.015371189460072923
1421,The Man Who Loved Women,Drama|Comedy|Romance,0.0,0.4897,0.006794179509520454
62847,The Hound of the Baskervilles,Comedy|Crime|Mystery,0.0,0.4079,0.005659272660676726
77360,The Place Without Limits,Drama,0.0,0.3628,0.005033547735458486
12637,"New York, New York",Romance|Drama|Music,0.17,1.3278,0.018422118751768957
54140,Providence,Drama|Comedy,0.0,2.7426,0.038051290020034295
38985,Sorcerer,Thriller|Adventure|Drama,-0.59,2.4048,0.03336459645598282
61280,The Turning Point,Drama|Romance,0.0,0.6188,0.008585334450666237
16378,The Rutles: All You Need Is Cash,Comedy|Music|TV Movie,-1.0,0.4435,0.006153193000760304
72412,Brass Target,Action,0.0,0.4992,0.006925984094655115
11935,Capricorn One,Drama|Action|Thriller|Science Fiction,1.4,1.1977,0.016617089643766892
13481,The Five Venoms,Action|Drama|Mystery,0.0,1.3246,0.018377721417828858
13514,Last Hurrah for Chivalry,Action|Drama,0.0,0.7082,0.009825684967617695
1362,The Hobbit,Family|Fantasy|Animation|Adventure|TV Movie,-1.0,1.3889,0.01926983034668768
29107,The Grapes of Death,Horror,0.0,0.3759,0.005215299321275757
11537,Snake in the Eagle's Shadow,Action|Comedy,-1.0,2.445,0.03392233796360528
45695,A Wedding,Comedy|Drama,0.0,0.6151,0.008534000033298
33701,French Fried Vacation 2,Comedy,0.0,1.738,0.024113301996215124
38438,Buffet Froid,Comedy|Crime,0.0,0.6079,0.008434106031932781
10654,Hair,Music|Drama|Comedy,0.39,1.7485,0.02425898074820607
25264,I... For Icarus,Thriller|Crime|Mystery,0.0,0.6511,0.00903347004012409
19827,The In-Laws,Action|Adventure|Comedy|Mystery,3.24,0.9638,0.013371922016082933
18966,Love at First Bite,Romance|Comedy|Horror,0.0,0.9894,0.013727100687603707
30636,Luna,Drama,0.0,1.9146,0.026563479863034225
33665,Opening Night,Drama,0.0,0.7994,0.011091008984910455
45169,Quintet,Science Fiction,0.0,0.4609,0.00639460350405958
15717,Rockers,Comedy|Drama|Music,0.0,0.4678,0.006490335255367915
54663,Starting Over,Comedy|Romance,2.56,0.747,0.01036400264164137
80310,Children's Island,Drama|Family|Romance,0.0,1.2368,0.01715956956784745
179798,Defiance,Thriller|Action|Crime,0.0,0.3527,0.004893418650210055
47542,Peter-No-Tail,Romance|Family|Animation|Drama,18.6,0.2851,0.003955524970725508
86295,Race for the Yankee Zephyr,Action|Adventure,0.0,0.432,0.005993640081913081
13633,Bad Boys,Crime|Drama|Thriller,0.0,3.4713,0.04816139540820573
14087,Barefoot Gen,Animation|Drama|War|History,0.0,1.5291,0.021214988539938175
6341,Blue Thunder,Drama|Action|Thriller,0.92,1.761,0.02443240783390957
27679,D.C. Cab,Adventure|Comedy|Crime|Action,1.02,0.6176,0.008568685450438701
7012,The Day After,Science Fiction|Drama|TV Movie,0.0,1.764,0.024474030334478415
20545,Deal of the Century,Comedy|Crime,0.0,0.8944,0.012409054836257082
23096,Doctor Detroit,Comedy,0.3,0.6167,0.00855619870026805
15251,Eddie Murphy: Delirious,Comedy,0.0,0.5818,0.008071990276983866
17435,El Norte,Adventure|Drama,-1.0,1.0026,0.013910239690106607
78177,Lianna,Drama|Romance,4.1,0.4824,0.006692898091469607
11948,"Merry Christmas, Mr. Lawrence",Drama|History|War,0.0,1.7208,0.023874666326287108
29173,Raiders of Atlantis,Science Fiction|Action,0.0,0.3325,0.0046131604797131935
32689,First Name: Carmen,Crime|Drama|Comedy|Romance,0.0,1.6777,0.023276689734781423
21356,Rock & Rule,Adventure|Animation|Fantasy,-1.0,1.4156,0.019640270601750363
42115,Sugar Cane Alley,Drama|Family,0.0,1.1494,0.015946967384608553
232,Rumble Fish,Crime|Drama|Romance,-0.75,3.2757,0.04544760837111731
42116,The Makioka Sisters,Drama|Romance,0.0,0.6779,0.009405297711872401
30707,Star 80,Drama,0.0,0.6866,0.00952600296352204
12633,The Star Chamber,Drama|Thriller,-0.31,0.6473,0.008980748206070225
47892,Strange Invaders,Horror|Mystery|Science Fiction,0.0,0.4165,0.005778590495640736
19258,Stroker Ace,Action|Comedy,-0.19,0.8024,0.011132631485479296
22998,To Be or Not to Be,Comedy|Drama|War,0.45,1.0897,0.01511867962328862
15301,Twilight Zone: The Movie,Horror|Fantasy|Science Fiction,1.95,2.1449,0.02975870049003557
29140,The 4th Man,Thriller|Mystery,0.0,0.4385,0.006083822166478903
28054,Suburbia,Drama|Music|Thriller,0.0,0.4981,0.006910722511113207
11609,Yellowbeard,Comedy|Adventure,-0.57,0.9655,0.01339550809973861
9041,One Deadly Summer,Mystery|Drama|Crime,0.0,0.737,0.010225260973078566
31939,Another Country,Drama|Romance,-1.0,0.7233,0.010035184887147526
63418,Boy Meets Girl,Drama|Romance,0.0,0.4305,0.00597282883162866
48677,Cloak & Dagger,Adventure|Action|Family,0.0,0.7618,0.010569340311114317
30278,Comfort and Joy,Comedy,0.0,0.3969,0.005506656825257643
46088,Dangerous Moves,Drama|Thriller,0.0,0.4237,0.005878484497005954
19596,Electric Dreams,Romance|Music|Science Fiction|Comedy,-0.6,1.153,0.01599691438529116
1884,The Ewok Adventure,Adventure|Family|Fantasy|Science Fiction|TV Movie,-1.0,1.1324,0.01571110654805179
19621,The Hit,Drama|Thriller|Crime,0.0,1.0692,0.014834259202734875
10179,The Ice Pirates,Science Fiction|Action|Adventure|Comedy,0.58,2.2353,0.03101292517384331
47874,Irreconcilable Differences,Comedy|Drama|Romance,0.0,0.5507,0.007640503687753549
108241,Next of Kin,Drama|Comedy,0.0,0.2422,0.0033603232125910838
27102,Full Moon in Paris,Drama|Romance,0.0,0.8251,0.011447575073116858
47359,Racing with the Moon,Drama|Romance,-0.33,0.8285,0.011494747240428212
27414,"Silent Night, Deadly Night",Thriller|Horror,1.34,1.4467,0.020071757190980682
33138,The Times of Harvey Milk,Documentary,0.0,0.4421,0.006133769167161512
25425,Drunken Tai Chi,Action|Comedy,0.0,0.7661,0.010628999228596323
8221,What Have I Done to Deserve This?,Comedy|Drama,0.0,0.5646,0.007833354607055846
17663,Anne of Green Gables,Family|Drama,0.0,2.2497,0.03121271317657374
8868,Asterix vs. Caesar,Comedy|Animation|Family|Adventure,0.0,0.8604,0.011937333163143554
29903,Barbarian Queen,Adventure|Fantasy,0.0,0.72,0.009989400136521802
92802,Beer,Comedy,0.0,0.2429,0.00337003512939048
54407,Bliss,Comedy|Drama|Romance,-0.81,0.286,0.00396801172089616
41243,Creator,Comedy|Romance|Science Fiction,0.0,3.7343,0.05181030129140745
12615,Death of a Salesman,Drama|TV Movie,0.0,0.8423,0.01168621074304488
14029,Demons,Horror,-1.0,1.6639,0.023085226232164757
10372,Ewoks: The Battle for Endor,Adventure|Family|TV Movie|Science Fiction|Fantasy,-1.0,1.5989,0.02218340538650654
40929,Heaven Help Us,Comedy|Drama|Romance,0.0,1.3407,0.01860109550421497
67342,Mr. Vampire,Action|Comedy|Horror,0.0,1.946,0.026999128702321424
9056,Police Story,Action|Crime|Comedy,36.45,3.5234,0.04888423950141794
27064,Mishima: A Life in Four Chapters,Drama,-0.9,1.5194,0.021080409121432258
62429,Peter-No-Tail in Americat,Animation|Family,0.0,0.3141,0.004357875809557636
10176,The Quiet Earth,Drama|Science Fiction|Thriller,-1.0,0.9993,0.013864454939480884
9080,Spies Like Us,Comedy|Adventure,1.73,1.8498,0.02566443385074726
18502,The Stuff,Horror|Science Fiction|Comedy,-1.0,2.1249,0.029481217152909963
31600,Target,Action|Thriller,0.0,0.8433,0.01170008490990116
30069,Vision Quest,Drama|Romance,0.0,2.0144,0.027948121715291
16082,White Nights,Drama|Thriller,0.0,1.6124,0.022370706639066325
14670,'Round Midnight,Drama|Music,2.33,3.9994,0.05548834292500735
9318,Asterix in Britain,Family|Animation|Adventure|Comedy,0.0,0.9457,0.013120799595984261
30653,The Best of Times,Comedy,0.0,0.7607,0.01055407872757241
26555,Club Paradise,Comedy|Drama|Romance,-0.18,1.1506,0.01596361638483609
47340,Dead End Drive-In,Horror|Science Fiction|Action,0.0,0.4709,0.006533345172622384
10570,Flodder,Comedy,0.0,1.9738,0.027384830540926015
42021,Ginger and Fred,Comedy|Drama,0.0,0.5268,0.007308911099888452
65326,Nobody's Fool,Comedy|Drama|Romance,0.0,0.3844,0.005333229739554139
24657,The Sacrifice,Drama,0.0,1.2946,0.01796149641214045
53157,The Park Is Mine,TV Movie|Action|Drama,-1.0,0.6791,0.009421946712099939
36677,Solarbabies,Science Fiction|Action|Adventure|Romance,-0.94,0.7677,0.01065119789556637
11471,A Better Tomorrow,Action|Crime|Drama,0.0,2.4169,0.033532473874943805
21733,Dragons Forever,Action|Comedy|Romance,0.0,2.0648,0.02864737972484752
17421,G.I. Joe: The Movie,Animation|Action|Science Fiction|Family|Adventure,0.0,0.8965,0.01243819058665527
22572,Hell Comes to Frogtown,Action|Comedy|Science Fiction,0.0,0.8491,0.011780555077667586
49964,Where Is The Friend's House?,Drama|Adventure,0.0,1.1505,0.015962228968150464
4043,Law of Desire,Drama|Romance|Thriller|Comedy,1.33,1.199,0.016635126060680055
27342,Malone,Action|Thriller,0.0,0.6537,0.009069542873950419
2172,Pathfinder,Adventure,0.0,2.4785,0.03438712255329067
8852,Prince of Darkness,Horror,3.73,1.5477,0.02147304804346499
30421,A Chinese Ghost Story,Fantasy|Action,-1.0,2.8138,0.03903913070020145
60631,Street Smart,Thriller|Crime|Drama,0.0,0.6491,0.00900572170641153
96333,Weeds,Drama,0.0,3.3698,0.046753167472293286
49815,The Whales of August,Drama,0.0,0.5309,0.007365795183999201
18305,A Better Tomorrow II,Action|Crime|Thriller,18.36,1.3763,0.01909501584429855
92663,Ashik Kerib,Drama|History|Fantasy,0.0,0.3155,0.004377299643156429
26369,Cannibal Women in the Avocado Jungle of Death,Horror|Comedy|Adventure|Romance|Action,0.0,0.9746,0.013521763018130762
11513,Cobra Verde,Adventure|Drama,0.0,3.3579,0.04658806488670355
40844,Comic Book Confidential,Documentary,0.0,0.6799,0.009433046045584962
49314,Dominick and Eugene,Drama,0.0,0.5256,0.007292262099660914
41959,Jack's Back,Horror|Thriller|Mystery|Crime,0.0,0.6043,0.008384159031250173
16296,Killer Klowns from Outer Space,Comedy|Horror|Science Fiction,23.24,2.0406,0.028311624886925537
13192,Moonwalker,Fantasy|Music,2.05,2.2152,0.030734054420032072
18917,Alice,Animation|Fantasy|Adventure,0.0,0.8096,0.011232525486844515
116345,Pascali's Island,Drama,0.0,0.4641,0.006439000837999678
48309,Prison,Crime|Horror|Thriller|Drama,-0.91,0.5526,0.0076668646047804824
41967,Tales from the Gimli Hospital,Comedy|Horror,-1.0,0.3246,0.004503554561548578
47795,Landscape in the Mist,Drama,0.0,1.2354,0.017140145734248657
4271,Life Is a Long Quiet River,Comedy,0.0,1.1672,0.016193927554650343
41949,A World Apart,Drama,0.0,0.7327,0.010165602055596561
16859,Kiki's Delivery Service,Animation|Family|Fantasy|Drama,-0.35,6.6606,0.09241027576294042
38695,Monsieur Hire,Crime|Drama,0.0,0.4912,0.0068149907598048735
2927,Moon 44,Science Fiction,0.0,0.7938,0.011013313650515286
41939,Rikyu,Drama,0.0,0.5851,0.00811777502760959
85556,Speaking Parts,Drama|Romance,0.0,1.8209,0.025263470428600762
26936,Boiling Point,Crime|Comedy|Drama,0.0,1.2332,0.01710962256716484
25943,Almost an Angel,Comedy,-0.72,0.643,0.00892108928858822
71373,Black Rainbow,Mystery|Thriller|Horror,-1.0,0.4386,0.006085209583164531
9768,Cry-Baby,Comedy|Romance,-0.25,1.7122,0.023755348491323092
11909,Bullet in the Head,Action|Crime|Thriller|War,-0.69,2.6762,0.03713004534077729
60778,Downtown,Action|Comedy,0.0,0.5819,0.008073377693669495
